#
# Transition date estimate for harvard
#
# Site: harvard
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2008
# Year max: 2020
# Final Processing Date: 2020-08-04
# Final Processing Time: 17:09:24
# Spline RMSE gcc_mean: 0.0033
# Spline RMSE gcc_50: 0.00314
# Spline RMSE gcc_75: 0.00353
# Spline RMSE gcc_90: 0.00428
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
harvard,DB,1000,rising,gcc_mean,2015-05-01,2015-05-05,2015-05-11,2015-04-29,2015-05-04,2015-05-09,2015-05-03,2015-05-06,2015-05-12,0.37523,0.38743,0.41319,0.3668,0.45457
harvard,DB,1000,rising,gcc_mean,2016-05-05,2016-05-11,2016-05-17,2016-05-03,2016-05-10,2016-05-16,2016-05-08,2016-05-13,2016-05-18,0.37774,0.39067,0.41946,0.36872,0.46803
harvard,DB,1000,rising,gcc_mean,2017-04-30,2017-05-09,2017-05-16,2017-04-27,2017-05-08,2017-05-14,2017-05-04,2017-05-11,2017-05-17,0.37822,0.39319,0.42628,0.36843,0.47613
harvard,DB,1000,rising,gcc_mean,2018-05-02,2018-05-07,2018-05-14,2018-05-01,2018-05-06,2018-05-13,2018-05-05,2018-05-09,2018-05-15,0.37777,0.39136,0.42102,0.36954,0.46784
harvard,DB,1000,rising,gcc_mean,2019-05-04,2019-05-11,2019-05-18,2019-05-02,2019-05-10,2019-05-17,2019-05-07,2019-05-13,2019-05-19,0.37974,0.39359,0.42074,0.37133,0.46719
harvard,DB,1000,rising,gcc_mean,2020-05-13,2020-05-16,2020-05-22,2020-05-12,2020-05-15,2020-05-20,2020-05-15,2020-05-18,2020-05-23,0.37959,0.39043,0.42102,0.37288,0.46148
harvard,DB,1000,falling,gcc_90,2019-10-21,2019-10-18,2019-10-12,2019-10-22,2019-10-19,2019-10-14,2019-10-19,2019-10-16,2019-10-11,0.38728,0.40197,0.4261,0.38227,0.4657
harvard,DB,1000,falling,gcc_90,2018-11-04,2018-10-31,2018-10-21,2018-11-05,2018-11-02,2018-10-24,2018-11-02,2018-10-28,2018-10-18,0.39484,0.40734,0.42652,0.38943,0.46272
harvard,DB,1000,falling,gcc_90,2017-11-03,2017-10-30,2017-10-21,2017-11-04,2017-10-31,2017-10-24,2017-11-01,2017-10-28,2017-10-19,0.39121,0.40328,0.42764,0.38441,0.46858
harvard,DB,1000,falling,gcc_90,2016-10-27,2016-10-24,2016-10-16,2016-10-28,2016-10-25,2016-10-18,2016-10-25,2016-10-22,2016-10-15,0.38901,0.39951,0.42561,0.38094,0.46499
harvard,DB,1000,falling,gcc_90,2015-10-30,2015-10-26,2015-10-18,2015-10-31,2015-10-27,2015-10-21,2015-10-28,2015-10-24,2015-10-17,0.38156,0.39618,0.42046,0.37574,0.46135
harvard,DB,1000,falling,gcc_90,2014-10-20,2014-10-17,2014-10-11,2014-10-22,2014-10-18,2014-10-13,2014-10-18,2014-10-15,2014-10-10,0.38753,0.39966,0.42662,0.37862,0.46836
harvard,DB,1000,falling,gcc_90,2013-10-19,2013-10-15,2013-10-06,2013-10-20,2013-10-16,2013-10-08,2013-10-17,2013-10-12,2013-10-02,0.38351,0.39682,0.42023,0.37734,0.46301
harvard,DB,1000,falling,gcc_90,2012-10-19,2012-10-15,2012-10-08,2012-10-21,2012-10-16,2012-10-10,2012-10-17,2012-10-13,2012-10-06,0.38093,0.39371,0.4168,0.37288,0.46047
harvard,DB,1000,falling,gcc_90,2011-10-27,2011-10-22,2011-10-10,2011-10-29,2011-10-24,2011-10-13,2011-10-24,2011-10-19,2011-10-07,0.38913,0.40139,0.42271,0.38264,0.46136
harvard,DB,1000,falling,gcc_90,2010-10-19,2010-10-15,2010-10-08,2010-10-20,2010-10-16,2010-10-10,2010-10-16,2010-10-13,2010-10-06,0.37468,0.38634,0.41113,0.36828,0.4529
harvard,DB,1000,falling,gcc_90,2009-10-22,2009-10-19,2009-10-11,2009-10-23,2009-10-20,2009-10-14,2009-10-20,2009-10-17,2009-10-10,0.37607,0.39076,0.41491,0.36921,0.45728
harvard,DB,1000,falling,gcc_90,2008-10-23,2008-10-20,2008-10-14,2008-10-24,2008-10-21,2008-10-16,2008-10-21,2008-10-18,2008-10-12,0.37306,0.38415,0.40802,0.36454,0.45004
