#
# Transition date estimate for harvardbarn
#
# Site: harvardbarn
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2020
# Final Processing Date: 2020-09-23
# Final Processing Time: 08:11:36
# Spline RMSE gcc_mean: 0.00259
# Spline RMSE gcc_50: 0.00259
# Spline RMSE gcc_75: 0.00278
# Spline RMSE gcc_90: 0.00328
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
harvardbarn,DB,1000,falling,gcc_75,2015-10-28,2015-10-26,2015-10-19,2015-10-29,2015-10-27,2015-10-22,2015-10-27,2015-10-25,2015-10-18,0.30358,0.31644,0.3417,0.29476,0.38489
harvardbarn,DB,1000,falling,gcc_75,2014-10-25,2014-10-23,2014-10-17,2014-10-26,2014-10-24,2014-10-19,2014-10-24,2014-10-21,2014-10-16,0.30563,0.31558,0.342,0.29736,0.38377
harvardbarn,DB,1000,falling,gcc_75,2013-10-23,2013-10-19,2013-10-13,2013-10-24,2013-10-20,2013-10-15,2013-10-21,2013-10-17,2013-10-11,0.29814,0.31081,0.3328,0.29077,0.37465
harvardbarn,DB,1000,falling,gcc_75,2012-10-19,2012-10-17,2012-10-13,2012-10-20,2012-10-18,2012-10-15,2012-10-18,2012-10-16,2012-10-12,0.30214,0.3135,0.33681,0.29488,0.3725
harvardbarn,DB,1000,falling,gcc_50,2019-10-24,2019-10-22,2019-10-16,2019-10-25,2019-10-23,2019-10-18,2019-10-23,2019-10-20,2019-10-15,0.29658,0.30898,0.3386,0.28936,0.37981
harvardbarn,DB,1000,falling,gcc_50,2018-11-02,2018-10-30,2018-10-20,2018-11-03,2018-10-31,2018-10-23,2018-10-31,2018-10-28,2018-10-17,0.30366,0.31942,0.3426,0.29895,0.38491
harvardbarn,DB,1000,falling,gcc_50,2017-11-05,2017-11-02,2017-10-28,2017-11-06,2017-11-03,2017-10-30,2017-11-03,2017-11-01,2017-10-27,0.3017,0.31587,0.33876,0.29458,0.38066
harvardbarn,DB,1000,falling,gcc_50,2016-11-02,2016-10-31,2016-10-25,2016-11-03,2016-11-01,2016-10-27,2016-11-01,2016-10-30,2016-10-23,0.2997,0.31153,0.33539,0.292,0.37722
harvardbarn,DB,1000,falling,gcc_50,2015-10-27,2015-10-26,2015-10-19,2015-10-28,2015-10-27,2015-10-21,2015-10-26,2015-10-24,2015-10-18,0.29915,0.3066,0.33811,0.29009,0.38276
harvardbarn,DB,1000,falling,gcc_50,2014-10-25,2014-10-23,2014-10-17,2014-10-26,2014-10-24,2014-10-18,2014-10-24,2014-10-21,2014-10-16,0.30276,0.31221,0.33719,0.29467,0.37899
harvardbarn,DB,1000,falling,gcc_50,2013-10-23,2013-10-19,2013-10-13,2013-10-24,2013-10-20,2013-10-15,2013-10-21,2013-10-18,2013-10-11,0.29465,0.3069,0.32906,0.28692,0.37035
harvardbarn,DB,1000,falling,gcc_50,2012-10-19,2012-10-17,2012-10-13,2012-10-20,2012-10-18,2012-10-15,2012-10-18,2012-10-16,2012-10-12,0.2969,0.30836,0.33217,0.28994,0.36948
harvardbarn,DB,1000,falling,gcc_mean,2019-10-24,2019-10-22,2019-10-16,2019-10-25,2019-10-23,2019-10-18,2019-10-22,2019-10-20,2019-10-15,0.29591,0.30852,0.33818,0.29055,0.37755
harvardbarn,DB,1000,falling,gcc_mean,2018-11-01,2018-10-30,2018-10-22,2018-11-02,2018-10-31,2018-10-24,2018-10-31,2018-10-28,2018-10-20,0.30223,0.31432,0.33867,0.29358,0.38286
harvardbarn,DB,1000,falling,gcc_mean,2017-11-05,2017-11-02,2017-10-28,2017-11-06,2017-11-03,2017-10-30,2017-11-03,2017-11-01,2017-10-26,0.3032,0.31665,0.33794,0.29626,0.37824
harvardbarn,DB,1000,falling,gcc_mean,2016-11-02,2016-10-31,2016-10-25,2016-11-03,2016-11-01,2016-10-27,2016-11-01,2016-10-30,2016-10-24,0.29887,0.31079,0.33456,0.29126,0.3753
harvardbarn,DB,1000,falling,gcc_mean,2015-10-28,2015-10-26,2015-10-21,2015-10-29,2015-10-27,2015-10-23,2015-10-27,2015-10-25,2015-10-20,0.29299,0.30698,0.33263,0.28442,0.37974
harvardbarn,DB,1000,falling,gcc_mean,2014-10-25,2014-10-23,2014-10-16,2014-10-26,2014-10-24,2014-10-18,2014-10-24,2014-10-21,2014-10-15,0.303,0.31213,0.33867,0.29496,0.37813
harvardbarn,DB,1000,falling,gcc_mean,2013-10-23,2013-10-19,2013-10-13,2013-10-25,2013-10-20,2013-10-15,2013-10-21,2013-10-18,2013-10-12,0.29459,0.30687,0.32851,0.28674,0.36859
harvardbarn,DB,1000,falling,gcc_mean,2012-10-19,2012-10-17,2012-10-13,2012-10-20,2012-10-18,2012-10-15,2012-10-18,2012-10-16,2012-10-12,0.29566,0.30723,0.33128,0.28859,0.36663
