#
# Transition date estimate for harvardhemlock
#
# Site: harvardhemlock
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2020
# Final Processing Date: 2020-10-06
# Final Processing Time: 12:08:15
# Spline RMSE gcc_mean: 0.00203
# Spline RMSE gcc_50: 0.00273
# Spline RMSE gcc_75: 0.00257
# Spline RMSE gcc_90: 0.00214
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
harvardhemlock,DB,1000,falling,gcc_90,2012-10-20,2012-10-18,2012-10-14,2012-10-21,2012-10-19,2012-10-16,2012-10-18,2012-10-16,2012-09-16,0.36596,0.37164,0.38692,0.36288,0.41036
harvardhemlock,DB,1000,falling,gcc_90,2011-11-02,2011-10-28,2011-10-11,2011-11-03,2011-10-30,2011-10-16,2011-10-30,2011-10-25,2011-10-07,0.37298,0.37943,0.38992,0.37028,0.40877
harvardhemlock,DB,1000,falling,gcc_75,2019-10-25,2019-10-21,2019-10-13,2020-01-02,2020-01-02,2019-10-17,2019-10-17,2019-10-17,2019-10-11,0.36893,0.3758,0.38889,0.36461,0.41173
harvardhemlock,DB,1000,falling,gcc_75,2018-10-31,2018-10-28,2018-10-03,2018-11-02,2018-10-30,2018-10-22,2018-10-29,2018-10-25,2018-09-22,0.36986,0.37532,0.38514,0.36645,0.40382
harvardhemlock,DB,1000,falling,gcc_75,2017-11-04,2017-11-01,2017-10-24,2017-11-06,2017-11-02,2017-10-27,2017-11-01,2017-10-29,2017-10-22,0.36865,0.37348,0.38473,0.36602,0.40254
harvardhemlock,DB,1000,falling,gcc_75,2016-11-01,2016-10-29,2016-10-20,2016-11-02,2016-10-31,2016-10-23,2016-10-30,2016-10-27,2016-10-18,0.36618,0.37262,0.38285,0.36276,0.40282
harvardhemlock,DB,1000,falling,gcc_75,2015-10-27,2015-10-24,2015-10-17,2015-10-28,2015-10-25,2015-10-20,2015-10-24,2015-10-21,2015-10-15,0.36639,0.37161,0.38364,0.36368,0.40228
harvardhemlock,DB,1000,falling,gcc_75,2014-10-23,2014-10-19,2014-10-12,2014-10-25,2014-10-20,2014-10-14,2014-10-20,2014-10-16,2014-10-10,0.36778,0.37363,0.38593,0.36468,0.40572
harvardhemlock,DB,1000,falling,gcc_75,2013-10-19,2013-10-16,2013-10-03,2013-10-21,2013-10-17,2013-10-08,2013-10-17,2013-10-12,2013-09-28,0.36834,0.37309,0.38435,0.36484,0.40375
harvardhemlock,DB,1000,falling,gcc_75,2012-10-21,2012-10-18,2012-10-15,2012-10-22,2012-10-19,2012-10-16,2012-10-19,2012-10-16,2012-09-16,0.36133,0.3698,0.38374,0.35795,0.40759
harvardhemlock,DB,1000,falling,gcc_75,2011-10-31,2011-10-26,2011-10-10,2011-11-02,2011-10-29,2011-10-16,2011-10-28,2011-10-20,2011-10-03,0.37402,0.37879,0.38809,0.37071,0.40474
